PRES,TEMP,THCK,SWAT,POROM,POROF,PERMM,PERMF,FRACS,VLCH4,PLCH4,VLCO2,PLCO2,QINJ,QPROD,TPROD,PWFPROD,PFRAC,LX,LY,LWELL,LFRAC,SRVPORO,SRVPERM,SRVSPAC,T1,TINJ,Gi
3965.5,191.5,206.1,10.1,9.6,0.85,6.58E-05,0.000644,1.43,52.7,788.3,165.6,867.7,165.8,2013.75,15208.2,1367.71,4500.4,4148.5,834.2,2774.3,623.3,1.21,0.0031,0.609,16.53,1.60E+04,2591188
6258.1,163.8,257.8,5.4,7.02,0.69,5.43E-05,0.001001,1.92,115.1,507.8,573.1,398.3,110.4,3937.08,14926.8,2994.96,8918.3,5287.5,577.2,3622,386.7,1.01,0.0034,1.367,24.81,1.70E+04,1834125
6457.6,195.6,291.3,8.5,7.16,1.24,8.19E-06,0.000416,2.41,67,735.1,179.6,973.4,34.4,1804.97,16752.4,2888.05,7340.5,7158.8,934.34,4971.3,600.2,1.58,0.0011,1.468,79.54,2.10E+04,734718
7192.5,191.6,262,12.5,6.63,1.57,9.35E-06,0.001075,1.79,212,514.9,1023.1,277.7,214.2,9861.21,14940.4,3454.42,8076.4,6276.9,1007.07,4551.8,744,2.04,0.0061,0.796,12.79,1.70E+04,3594815
6782.7,131.2,222.2,5.5,7.76,1.54,2.09E-06,0.000334,2.83,55.5,900,304.2,324.9,273.7,8990.69,11224.6,184.9,8117.2,5323.8,1264.6,3903.5,643.9,2.23,0.0034,1.133,10.01,1.20E+04,3332307
6427.3,136.4,156.9,5.1,7.97,1.67,1.65E-05,0.000763,1.86,142.6,466.9,356.5,962,56.6,20541.6,14351,749.68,7523.4,6464.9,1304.27,4296.6,829.2,2.42,0.0079,0.926,48.42,2.30E+04,1300298
4918.9,181.4,203.5,11.6,6.28,1.91,3.99E-06,0.000878,2.4,100.2,555.2,277.3,511,246.5,8952.13,10333.3,606.67,5924.6,4880.6,1732.77,3919.3,899.9,2.71,0.0055,1.523,11.11,1.20E+04,2906600
4607.3,136.3,220.1,11.3,9.59,0.86,9.43E-05,0.000581,1.9,205,256.1,519.9,323,70,7147.11,17505.3,2009.8,5432.4,6318.3,1077.2,4804.8,551.5,1.19,0.0057,1.044,39.15,2.20E+04,1520509
5136.8,142.9,137.9,9.9,8.14,0.61,3.47E-05,0.000881,2.43,180,242.7,411.5,458.1,108.8,9004.69,16311.2,947.31,5875,3295.8,1828.59,2083.5,940.8,0.81,0.0097,1.41,25.19,1.70E+04,1863122
6686.4,141.2,205.6,12.5,5.71,1.55,1.73E-05,0.000222,2.86,184,298.9,743.7,800.3,222.8,2765.82,8704.6,2919.96,9249.4,5866.8,1320.92,4625.6,776.5,2.24,0.0016,2.017,12.3,9.60E+03,2127716
3739.6,187.2,153.6,13.4,5.62,1.9,1.48E-05,0.000481,1.78,231,447.1,531.4,874.1,149,2932.16,15258.1,924.82,5364.8,6123,925.31,4010.5,683.5,2.74,0.0028,0.922,18.38,1.60E+04,2395363
3009.2,169.4,289.7,11,8.94,0.97,2.49E-05,0.000538,2.37,50.8,552.8,138.6,717.3,222.5,3260.55,11688.1,824.93,3415.2,5596.1,1549.34,3673.2,788.7,1.19,0.0052,1.539,12.31,1.30E+04,2834455
4988.8,137.3,116,10.4,9.79,1.53,2.49E-05,0.000278,1.31,89.7,341.2,284.7,834.8,135,4437.59,12554.6,980.82,5653.4,4522.4,506.96,3546.6,287.8,2.16,0.0027,0.903,20.29,1.30E+04,1761818
6974.9,140.3,212.7,12.6,9.19,0.86,7.26E-06,0.000302,2.97,141.3,256.4,343.2,649.4,88.9,4349.33,17256,1098.65,7689.5,3555.2,1291.58,2370.6,974.7,1.14,0.0031,2.059,30.8,1.80E+04,1631564
5482.9,135.8,267.6,7.2,5.93,0.77,9.20E-06,0.000975,2.09,116.4,354.5,494.7,581.9,101.1,11300.5,12296.8,206.48,6469,5549,1682.09,3887.4,966.6,1.09,0.0056,1.201,27.11,1.70E+04,1746728
6692.4,140.7,106,12,8.46,1.03,4.23E-05,0.00031,1.98,78.6,685.3,468.6,807,182.8,3156.39,8261.9,1643.76,7638,6591.5,1100.52,4878.9,676.4,1.49,0.0011,1.107,14.99,8.90E+03,1633113
6411.8,185.9,255.7,7.1,9.38,1.9,5.37E-05,0.0003,1.46,143.3,927.5,519,240.3,30.9,1049.59,14081.1,2326.67,7544,5318.8,1564.17,4202.9,967.6,2.73,0.0006,0.825,88.62,2.00E+04,617369
4274,124,140.2,11.9,6.16,0.58,1.83E-05,0.000362,2.79,133.9,665.8,614,510.2,86.2,5613.63,13822.2,375.96,5547.3,6956.5,963.62,4424.8,492.4,0.86,0.0029,2.025,31.77,1.60E+04,1352512
5186.5,167.5,128.3,13.2,6.14,0.89,4.11E-05,0.000501,2.18,247.5,886.6,1057.3,867.8,108.6,7307,10530.4,1246.19,6831.5,5840.2,1535.1,3733,842.1,1.29,0.0047,1.371,25.23,1.30E+04,1414242
7131.6,171.6,265.3,5.2,9.19,1.63,7.11E-05,0.000191,0.98,128.4,266.8,601.3,994.8,107,2213.46,8072.8,2025.68,9087.3,3117.2,501.01,2006.6,318.6,2.25,0.0022,0.527,25.6,9.80E+03,1047799
5591.3,181.7,247.7,9.5,6.85,1.73,8.07E-05,0.000977,0.97,119.1,986.1,297.9,584.8,273.1,7368.52,10124.6,1413.99,6746.9,3688.9,473.3,2497.6,356.6,2.22,0.0073,0.541,10.03,1.10E+04,3079575
5725.5,122.7,182.3,11.9,7.8,1.45,9.62E-05,0.000358,1.84,50.1,360.4,125.6,849.1,285.1,6157.65,7876,1468.79,8505.7,4604,380.36,3398.7,299.2,1.83,0.0039,1.165,9.61,8.40E+03,2392937
6032.4,170.5,200.7,10.5,6.97,0.65,1.67E-05,0.000533,2.15,229.7,654.3,1180.9,517.1,136.1,10362.3,17658.9,1080.12,6982.5,5668,1250.59,3585.8,667.6,0.79,0.0058,1.637,20.12,2.00E+04,2730788
3618.5,168.2,194,12.9,8.56,1.83,1.07E-05,0.001054,2.27,167.9,453,941.5,315,235.2,5131.23,15401.4,1069.63,4985.3,4520.8,1141.9,3555.9,673.5,2.5,0.0062,0.924,11.65,1.70E+04,3899542
7222.7,183.8,144.2,12.6,6.4,0.91,7.05E-05,0.00049,2.52,179.2,344,952.4,930.3,147,17923.8,8753.7,152,8525.7,7736.8,1150.01,4911.6,669.7,1.12,0.0049,1.332,18.64,1.30E+04,1926636
3978.3,124.3,271.6,8.1,9.29,0.7,4.03E-05,0.000745,1.12,125.3,623.4,475.1,328.4,363,7629.45,9677.8,270.52,4503.8,6695.6,1380.85,4646.7,756.9,0.93,0.0046,0.713,7.55,1.10E+04,3919830
3081,138.2,264.4,13.7,8.06,0.65,9.09E-05,0.00092,2.45,121.6,915,564.5,977.4,204.1,3544.46,8981,1535.57,3596.5,6204.1,1278.38,4112.9,991.9,0.85,0.0065,1.891,13.42,1.10E+04,2147887
3484.8,144.9,290.5,6,6.28,1.64,7.24E-05,0.000686,1.41,155.7,392.4,791.2,354.2,149.2,5027.17,18036.4,783.14,4072,3709.8,974.12,2733.3,504.6,2.2,0.0077,0.613,18.36,2.00E+04,2976834
4265.7,193.9,288.4,12,5.29,0.98,6.10E-05,0.000687,1.13,50.5,454.9,112.7,349.3,47.9,2684.96,11622.8,1711.69,5290.5,5642.5,1174.04,4045,840.2,1.41,0.003,0.871,57.2,2.00E+04,934532
3323.3,132.6,154.3,6.6,8.7,1.81,7.45E-05,0.000669,2.23,181.2,735.8,390.9,417.3,239.9,5853.81,8975.9,734.71,4608.4,5990.5,772.67,3767.1,430.2,2.71,0.006,1.243,11.42,1.00E+04,2399672
6265.8,120.1,162.3,12.3,6.47,1.87,7.85E-05,0.000588,2.07,100,797.7,524.8,348.1,123.3,7269.66,14752.7,2298.92,8182.9,5429.8,1005.02,3807.7,653.2,2.78,0.0044,1.013,22.23,1.60E+04,1984296
6014.1,170,298.9,5.3,9.36,0.85,6.50E-05,0.000543,2.4,124.8,642.7,621.5,323.7,153.1,5617.1,17307.1,1484.32,8058.4,4912.5,748.08,3918.8,419.4,1.18,0.0033,1.606,17.9,1.90E+04,2966854
7201,180.9,280.9,5.6,6.42,0.84,8.26E-05,0.000688,1.64,64.5,239.7,239.6,627,152.9,5826.79,8322.3,2635.39,7973.6,4499.4,373.92,2932.6,290.7,1.13,0.0045,1.194,17.92,1.00E+04,1561559
6033.1,140.2,274.9,11.8,5.24,1.2,2.47E-05,0.000222,1.73,120.3,467.5,605.7,545.6,201.4,3165.87,16507.2,1227.17,7004.5,4723.9,588.01,3514.4,456.2,1.56,0.0019,1.337,13.61,1.70E+04,3398389
3835.1,137,248.8,12.4,6.64,1.62,2.45E-05,0.000809,2.59,201.1,798.7,1174,764.5,30.2,3490.69,13848.7,936.64,4414.8,5962.2,1071.1,4335.4,561.5,2.21,0.0029,1.759,90.75,2.50E+04,758022
5754.5,120.4,188.1,13.8,5.15,1.04,8.40E-05,0.000678,2.52,83.9,291.7,249.6,295.6,205.3,9428.15,16693.7,2870.29,7905,6468.3,1090.92,4842.7,635.5,1.37,0.0064,1.715,13.34,1.70E+04,3526436
3487.2,156.3,109.5,12,6.21,1.44,5.21E-05,0.000244,0.97,158.6,523.9,627.8,532.3,197.8,2033.56,11774.7,458.38,4941.5,3094,1560.3,2488.7,872.8,2.03,0.0028,0.485,13.85,1.20E+04,2411604
4217.3,190,103.6,6.2,5.18,1.13,9.88E-05,0.000344,2.5,102.3,535.2,302.2,332.3,77,2053.6,15457,1924.31,5009.9,6837.5,1146.86,4803.7,646.4,1.46,0.0018,1.035,35.58,1.60E+04,1246992
6876.1,156,278.5,13.5,6.44,1.43,8.31E-05,0.000283,1.28,228.2,645.7,1006.4,648,59.3,649.819,12426.6,1469.6,8434.9,2592.2,1435.18,2014.9,796.7,2,0.0006,0.518,46.23,1.30E+04,796659
6234.6,157.4,164.4,5.1,6.7,0.87,1.69E-05,0.000223,1.81,173.1,510.6,586.2,982,152.8,2031.58,14106.9,225.26,9302.8,2941.9,1333.51,2438.5,712.1,1.29,0.0013,1.22,17.93,1.50E+04,2218232
3404.8,173.6,124.2,6.4,9.38,0.94,9.73E-05,0.000189,2.22,133.1,793.9,756.2,914.5,167.9,682.088,15844.2,286.96,4740.5,7779.2,1817.03,4973.4,912.2,1.39,0.0005,1.043,16.32,1.60E+04,2722229
7391.6,151.4,131.2,9.1,9.4,1.92,1.86E-05,0.000384,2.73,139.4,368.7,651.5,835.8,166,6488.88,14852.1,1819.44,8846.6,6355.4,1568.03,4726.8,984.6,2.84,0.0023,1.883,16.51,1.60E+04,2659209
4590.4,153.6,192.3,6.1,9.56,0.78,4.82E-05,0.000675,2.9,215.7,498.9,711.9,784.9,51.3,1241.71,15656.5,723.35,5574.9,3113.9,653,2241,332.6,1.11,0.0014,1.715,53.41,1.70E+04,850937
6389.7,124.1,285.2,8.6,5.21,0.71,9.42E-05,0.000776,1.93,153.5,341.9,504.1,839.2,412.9,8265.02,9197.8,1712.38,7407.6,7064,988.76,4422.5,548.1,0.94,0.0041,1.077,6.64,9.60E+03,3980543
4403,198.1,207.3,9.6,6.9,0.71,8.29E-05,0.000125,1.26,166.5,357.8,918.6,683.7,151.6,2617.47,9144.4,374.95,5111.2,6248.5,539.25,4907.3,318,1.01,0.0014,0.944,18.07,1.10E+04,1701761
7970.7,181.1,221.4,5.4,9.76,1.9,1.69E-05,0.000897,1.74,145.9,872.2,472.3,213.5,213.6,5136.1,14620.3,2680.94,10860.5,5936.2,987.12,4297.3,576.9,2.43,0.0023,0.75,12.83,1.60E+04,3323162
3139.5,172.4,116.6,14,8.52,0.92,1.57E-05,0.000593,1.8,74.4,872.8,408.7,218.2,183.5,4265.82,16234.7,706.94,3727.2,3856.1,1373.16,2825.6,950.5,1.22,0.007,0.888,14.93,1.70E+04,3082423
3680.8,199,270.7,10.8,6.4,1.89,7.68E-05,0.000541,1.76,163.2,456.9,357.2,938.9,141.6,1013.92,14469.3,847.69,4654.4,5205,1396.39,3847.2,786.5,2.63,0.0011,0.943,19.35,1.50E+04,2141375
4971,143.1,238.8,8.5,5.1,1.37,2.32E-05,0.000363,2.01,216.9,336.2,1113.2,928.4,251.9,2527.34,10897,1326.75,6543.7,3943,1501.72,2465.2,824.6,1.67,0.0028,1.067,10.88,1.10E+04,2842167
5761.3,167.2,132.1,10.5,6.48,1.59,7.03E-05,0.000674,2.31,191.6,918.9,753,923.9,223.4,6661.71,9510.5,1623.55,8532.9,3877.6,1124.26,2957.7,745.8,2.28,0.0051,1.835,12.26,1.00E+04,2310877
5377.6,160.8,123.6,7.4,9.06,1.55,0.00010088,0.00064,1.6,100.1,339.9,238.6,621.4,314.6,4179.26,11084.1,120.58,6424.7,6167,1109.73,4427.1,694.3,1.94,0.0016,1.232,8.71,1.10E+04,3603243
3582.7,195,133.3,5.9,5.92,1.58,2.05E-05,0.000953,2.59,136.2,667,285.6,687.8,42.5,6306.3,12619,1364.73,5275.4,5229.5,1489.61,3341.7,963.2,2.25,0.0096,1.664,64.43,2.00E+04,867058
5865.5,144,184.3,13.5,5.9,1.12,2.01E-05,0.001047,1.73,81.2,690.8,208.4,889.2,289,10379.2,12949.9,561.71,8169.9,7176.6,850.58,4699.3,462.9,1.51,0.0039,1.31,9.48,1.40E+04,3906432
6304,163,258.8,8.7,6.91,1.47,2.87E-05,0.000167,2.93,83.1,212.5,248.8,937.3,29.5,2611.16,14088.2,2615.67,7196.7,5323.4,1176.69,3853.2,781.3,2.09,0.0019,2.246,92.85,2.00E+04,594440
6332.4,123.7,171.4,6.6,6.36,1.83,3.97E-05,0.000751,1.74,109.3,907.2,386.8,770.2,207.2,20568.3,14950.4,1107.43,7369.4,7380.9,1448.17,4655.9,955.6,2.67,0.0081,0.818,13.22,1.70E+04,3435368
5986.1,123.9,258.6,5.2,8.92,1.99,2.11E-05,0.000644,2.9,111.1,337.9,334.7,944.7,140.4,7846.16,12366.1,1030.37,8169.3,3569.3,1364.68,2330.8,908.1,2.97,0.0069,1.808,19.52,1.40E+04,2009488
3227.7,141.5,179.8,11.3,8.6,1.54,8.94E-05,0.0008,2.24,152.5,876,383.2,876.3,59.7,2931.26,10070,456.17,3802.7,2636.9,476.71,2095.2,238.5,1.89,0.0053,1.154,45.91,1.30E+04,792880
5974.2,170.5,221.9,5.8,7.68,1.34,6.62E-05,0.000297,1.06,79.9,481.3,394.9,206.6,97,2077.39,17249.9,556.09,7289.3,3123.4,656.58,2253.6,411.4,1.77,0.0017,0.759,28.25,1.80E+04,1744472
6755.9,156.4,144.7,5.2,7.19,1.74,6.50E-05,0.000599,1.51,223,300.5,1297,944.1,38.4,10372.7,7507.8,2826.64,9289.6,6896.5,984.46,4412.7,662.8,2.52,0.0055,1.065,71.4,2.10E+04,822949
3222.6,134.6,246.8,7.3,9.12,1.53,5.32E-05,0.001074,1.98,172.6,951.3,656.5,977.9,144.8,2044.02,9301.6,584.16,3645.7,3549,1615.49,2602.9,903.8,2.23,0.0033,1.579,18.92,1.00E+04,1505282
5913.8,195.3,296.5,8.8,5.82,1.26,4.07E-05,0.000414,2.42,110.5,211.4,434.1,466.2,281.1,1964.22,13732.8,2795.03,7781.9,5068.7,1403.17,4166.8,795.1,1.87,0.0016,1.013,9.75,1.40E+04,3969489
4003.5,154.1,230.2,7.9,7.48,0.93,7.31E-05,0.000919,2.72,82.2,619.3,172.9,419.9,168.2,9254.59,17025,334,4766.5,3984,1005.84,3234.1,516.2,1.2,0.0082,1.881,16.29,1.90E+04,3138714
4241.9,172,164.9,8.9,6.74,1.14,7.77E-05,0.00053,2.29,68,827.1,227.4,341.3,171,6109.94,10643.2,394.32,5333.4,3786.3,687.99,2504,380.6,1.48,0.0063,1.099,16.02,1.20E+04,2030769
3557.2,194.8,129.5,8.2,8.49,0.97,4.97E-05,0.001059,1.82,85.3,800.1,469.6,454.1,147.6,4093.15,13505.8,1466.32,5141.1,6338.2,410.94,4064.5,218.5,1.41,0.005,1.15,18.56,1.50E+04,2191937
3425.1,129.5,288.3,6.4,8.74,1.07,8.69E-05,0.000533,2.93,193.8,782.4,910.6,583.1,139.9,977.013,12476.9,56.24,4303.9,3965.4,1516.02,2939.5,765.7,1.59,0.0011,2.135,19.58,1.30E+04,1811480
7987.3,159.8,283.7,5.6,6.04,1.93,7.34E-05,0.000147,2.91,185.7,761.5,931.9,831.5,114.8,944.75,8501.6,1601.9,10889.1,5405,916.92,3523.1,689,2.79,0.0004,2.044,23.87,9.60E+03,1106857
3476,164,197.4,9,7.12,1.03,8.08E-05,0.000458,1.23,155.4,864.9,680.3,978.2,279.8,4062.76,11570,866.78,4901.2,5476.4,1192.84,4175.4,800,1.5,0.0042,0.546,9.79,1.30E+04,3528818
7874.4,174.6,268.1,6.9,5.4,1.1,1.22E-05,0.000599,1.51,86.9,360.7,236.7,508.9,137.2,5522.69,14685.3,1819.68,8519.3,4954,846.92,3782.9,671.2,1.48,0.0025,0.795,19.97,1.60E+04,2199991
4671.9,123.3,186,11.4,9.48,0.62,7.55E-05,0.000447,2.25,135.8,842.4,699.6,615.8,113.8,3695.8,16003.9,1460.18,5695.7,5103.5,1462.87,3829.7,880.6,0.9,0.0029,0.936,24.08,1.70E+04,1977466
6746.1,139.4,269,8.6,8.71,1.95,8.02E-05,0.000359,1.96,220.3,751.3,635.9,734,224.7,3822.62,15257.5,3147.06,8981.2,7674.2,1855.26,4962.5,995.8,2.76,0.0022,1.105,12.2,1.60E+04,3657110
4548.9,139.3,252.8,7.1,9.77,0.95,5.13E-05,0.000415,1.59,110.5,589.5,476.6,373.6,60.4,1068.01,11001.7,1025.72,6221.1,3180.5,1175.53,2454.7,684.2,1.17,0.0013,0.887,45.34,1.30E+04,771342
7252.2,183.4,159.5,8.7,7.29,1.1,2.64E-05,0.000358,1.56,173,857.1,487.6,272.6,161.7,6026.66,13269.4,3405.43,9817.3,6888.2,1778.74,4484.5,976.1,1.44,0.0034,0.713,16.95,1.50E+04,2358345
4278.2,182.3,247.9,5.6,6.71,1.47,7.80E-05,0.000272,2.14,115.4,497.5,499.3,985.4,41.6,809.449,14053.3,1002.61,6103.8,6272.6,1353.31,4431,690,2.14,0.0006,1.03,65.83,1.70E+04,725488
3398.9,135.8,186.5,13.5,7.17,0.93,7.11E-05,0.000964,0.91,74,456.3,369.3,616.7,82.8,2531.24,15925.7,840.88,4215,5259.3,1194.93,3533,758.6,1.36,0.0029,0.559,33.08,1.80E+04,1454429
3177.7,169.9,148,5.6,8.38,1.1,7.70E-05,0.000688,1.01,132,987.6,275.6,636.5,298.6,5383.56,10059.5,408.07,3649.9,4121.9,548.71,3090.1,335.3,1.45,0.0068,0.807,9.17,1.10E+04,3183292
3856.9,138.6,223.9,9.1,6.63,1.5,8.42E-06,0.00098,1.31,211,922.4,1126,866.4,447.6,5920.39,7980.8,711.52,4748.1,3227.9,565.4,2685.1,333.3,2.13,0.0072,0.792,6.12,8.60E+03,3854156
7575.9,174.2,150,13,8.28,1.68,6.07E-05,0.000561,2.15,190.5,910.1,1086.6,539.7,129,4130.35,14738.1,1463.6,9237.1,3911.6,1042.25,3169.2,593.1,2.19,0.002,1.459,21.24,1.60E+04,2035800
6352.1,151.5,184.1,5.8,7.77,1.78,5.14E-05,0.000796,2.2,61.6,671.7,352.6,748,184,5141.08,15426.3,2574.44,8278.8,4548.8,1398.84,3037.9,799.2,2.29,0.0043,0.947,14.89,1.60E+04,2956914
6195.1,164.2,275.5,8.1,9.5,1.44,3.55E-05,0.000386,2.08,106.1,355.3,375.7,277.8,306.7,7060.83,8612.6,658.54,8895.2,4042.4,1570.68,3167.2,933.5,1.85,0.0042,1.477,8.93,1.00E+04,3111324
3098.9,132.4,256.9,9.3,7.38,2,7.10E-05,0.000442,1.54,73.7,660.1,435.1,612.2,84.3,1818.45,10407.2,1523.05,4504.2,4665.9,1117.02,3240.9,643.6,2.91,0.004,0.979,32.49,1.40E+04,1166216
6290,132.7,291.2,9.5,8.63,1.38,2.46E-05,0.000787,2.44,73.5,266.6,268.4,235,116.8,10505.2,11215.1,2554.26,7954,4457.8,518.07,3201.9,294.3,1.81,0.009,1.814,23.46,1.50E+04,1704433
7781,135.5,210.1,5.6,8.19,1.46,1.62E-05,0.000771,1.6,89.5,881.1,246.9,930.6,69.3,5611.33,17903.9,3742.61,10054.2,6430.8,1218.15,4257.7,968.9,2.05,0.0033,1.208,39.55,2.10E+04,1426829
3655.2,192.2,216.8,9.1,7.98,1.94,8.03E-05,0.000348,2,149.2,449.7,313.5,854.4,155.7,3170.74,15444.2,787.22,4709.7,6040.8,952.37,3979.8,479.2,2.88,0.0032,1.068,17.59,1.70E+04,2594003
4161.7,173.6,174.8,7.7,7.89,1.99,7.35E-05,0.000189,1.86,105.2,699,585.5,403.9,110.8,2938.36,15305.9,631.63,5314.7,5183.8,1078.68,3819.6,727.5,2.5,0.0023,1.244,24.73,1.70E+04,1894604
6753.3,137.2,292.4,8.2,7.93,1.81,8.06E-05,0.000336,0.92,150.2,719.6,333,263.5,202.9,5622.38,7579.3,751.24,8272.1,5881.9,607.64,4480.2,331.1,2.57,0.0021,0.422,13.5,9.90E+03,2004389
3422.8,152.4,124.6,5.4,8.82,1.09,2.61E-05,0.000923,1.85,164.4,397.2,512.3,767.1,431.3,3231.16,8168.6,1395.79,4904.8,5291.1,1474.96,3874.3,899.3,1.55,0.0043,1.239,6.35,8.50E+03,3683639
7477.7,138.4,187.5,13,8.99,0.51,3.54E-06,0.000438,2.08,143.5,507.6,751,964.3,334.9,11885.2,7339.4,2180.25,9810.5,5293.6,1448.86,4403.1,741.4,0.66,0.005,1.274,8.18,8.50E+03,2851753
5454.8,150.3,210.4,6.2,7,1.41,8.17E-05,0.000408,2.94,138.2,568.8,419.8,836.9,222.2,4512.09,8545.8,2512.07,6402.7,5456.7,753.6,4272.5,496.5,1.96,0.0035,2.131,12.33,9.40E+03,2090363
3737.9,140.6,289.8,6.3,8.57,0.7,8.80E-05,0.00097,1.78,232.6,541.2,616.8,386.5,136.6,6557.31,17726.1,808.69,4410.8,4790,1329.22,3061.6,815.4,0.98,0.0081,1.226,20.06,2.00E+04,2721112
3648.3,155.9,257.5,8.2,5.37,1.76,5.68E-05,0.000133,2.75,183.3,556.2,1088.9,474.6,153.8,810.495,13158.1,728.12,4088.1,3367.7,1816.52,2770.8,987.8,2.55,0.0011,1.47,17.81,1.40E+04,2086532
3346.3,139.5,231,13.9,8.75,1.61,4.00E-06,0.000608,2.54,202.2,330.9,703,503.2,25.7,3080.61,9212.7,1318.79,4464.5,3599.8,389.58,2586.5,287,2.28,0.0063,1.475,106.5,2.00E+04,525551
3670.5,185.3,123,11.1,8.18,0.8,3.13E-05,0.001025,2.97,107.4,782.5,336.4,808.4,73.4,5266.32,10830.4,483.16,4347,4203.8,1571.52,2848.8,871.4,1.09,0.0062,1.452,37.31,1.40E+04,1004097
6150.3,187.3,275.6,6.3,8.43,1.42,2.29E-05,0.000555,2.24,92.6,642.9,440.3,686.9,148.2,3475.17,17412.5,373.87,8310.1,3756.2,1348.23,2590,966.6,2.03,0.0025,0.979,18.49,1.90E+04,2764796
5791.9,150.2,110.8,6.7,6.75,1.06,2.27E-05,0.000603,2.11,234.8,869.2,1116.4,892,209.2,16215.2,12657.3,289.28,7531.2,7257.8,800.27,4615.4,486.1,1.46,0.0055,0.941,13.1,1.40E+04,2911210
4314.5,130,178.4,9.8,5.26,1.53,7.01E-05,0.000659,1.22,98.5,850.7,474.6,832.9,118.6,13121.7,17357.5,288.37,5774.1,6282.7,1429.78,4579.7,804.7,2.19,0.0069,0.844,23.09,2.00E+04,2386875
4474.9,147,235.7,11.7,6.26,1.44,7.83E-05,0.000352,2.62,86.1,712.1,505.3,600.9,42.3,1854,11709.6,1750.65,6506.8,3187.1,1040.43,2041.2,711.8,2.03,0.0034,1.9,64.83,1.60E+04,660762
3592.1,165.1,177.6,6.3,9.57,1.88,2.20E-05,0.001098,1.88,214,852.8,595.7,990.5,201.5,13789.9,11074.9,428.84,4056.2,5456.8,484.11,4185.9,307.5,2.3,0.011,1.238,13.6,1.40E+04,2905590
7649.8,160,115,9,7.82,1.37,5.13E-05,0.000604,2.68,220.2,425.9,485.8,219,245.1,8909.91,8859.5,694.42,8985.5,4709.6,625,2973.9,464.9,2.05,0.0038,1.965,11.18,9.40E+03,2305178
4939.8,192.4,236.5,8.2,9.89,1.28,4.03E-05,0.000494,1.99,71,853.8,181.4,986.3,88.7,6236.15,14640.6,946.63,5461,6161.7,1067.1,4210.4,563.4,1.63,0.004,0.987,30.9,1.90E+04,1692016
6516.7,185.8,161.2,9.3,6.09,0.84,2.18E-06,0.00048,2.4,185.5,727.8,558.8,957.2,261.9,10021.7,8392.3,1886.57,8816.8,5084.6,313.23,3573.7,253.6,1.1,0.0057,1.274,10.46,9.30E+03,2447915
5593.2,185.2,161.9,12.5,8.17,1.32,3.74E-06,0.000115,1.39,151.5,257.3,697.8,325.7,107.4,1526.61,12892.4,697.07,6946.4,3737.9,684.67,2609.6,376.4,1.92,0.0011,0.839,25.5,1.30E+04,1450159
6653.3,139.2,103.3,9.9,7.28,1.38,9.10E-06,0.000261,2.5,116.5,265.7,319.8,672,198.6,3528.75,10430.9,2734.51,8867.1,6056.7,754.78,4692.7,614.1,1.69,0.0017,1.178,13.79,1.10E+04,2146329
4007.7,195.6,140.3,11.5,9.74,1.25,9.83E-05,0.000573,2.54,118,901.5,640,936.4,56.9,4093.17,17222.4,1587.29,5159,3972.4,1612.2,2996.9,927.1,1.52,0.0061,1.574,48.14,2.10E+04,1182615
7088,193.4,112.7,7.5,5.34,1.19,0.000100902,0.000437,1.09,177.8,285.2,680.3,674,111.3,3680.96,17122.3,1148.69,8260.4,5819,611.93,4197,358,1.74,0.0013,0.593,24.62,1.80E+04,1960199
3338.3,146,157.4,10.9,8.53,0.99,7.49E-05,0.001066,2.18,72.6,855,169.7,597.9,36.1,2097.08,11741.8,943.84,4793.3,3022.8,1357.54,2096.3,778.7,1.31,0.0044,1.451,75.92,1.50E+04,548698
7501.1,158.1,233.7,10.5,8.55,1.27,1.55E-05,0.000442,1.76,196,915.5,632.4,836.2,141.8,15385.7,13693.6,819.91,8705.8,7079.4,901.45,4679.8,570.6,1.85,0.0049,1.196,19.32,1.80E+04,2570737
6951.8,156.9,274.7,9.9,7.24,0.65,1.40E-06,0.000576,2.89,81.4,258.2,263.2,944.9,422.3,17326.5,7578.6,209.12,8648.1,5579.2,1049.17,4349.5,606.3,0.8,0.0061,1.752,6.49,9.10E+03,3842365
6508.2,155.2,124.4,7.8,7.78,1.22,8.94E-05,0.00093,1.17,202.2,248.8,779.7,640.7,207.3,18371.8,17692.4,3179.4,9454.4,5707.6,906.96,4414.5,482.1,1.76,0.0111,0.762,13.22,1.80E+04,3790575
3067.8,133.4,262.8,9.1,8.32,1.58,8.08E-05,0.000261,1,249.3,824.8,881.1,740,13.9,1282.92,17417.3,698.65,3997,4691.8,1545.68,3474.1,844.3,2.27,0.0018,0.464,196.48,3.70E+04,508949
4824,177.7,264.6,10.3,5.21,1.59,4.02E-05,0.00038,2.85,153.1,754.7,851.3,480.4,142.6,3864.04,17524.8,1422.5,6504.4,4224.9,1394.85,3258,812.1,1.96,0.0038,2.12,19.21,1.90E+04,2710342
4861.5,128.1,109.1,10.5,9.45,1.81,4.31E-05,0.000249,1.47,234.7,308.3,1086.8,843.4,82,1079.22,11058.1,228.96,7018.9,3109.1,961.13,2030.4,574.8,2.36,0.001,0.661,33.41,1.20E+04,956879
