PRES,TEMP,THCK,SWAT,POROM,POROF,PERMM,PERMF,FRACS,VLCH4,PLCH4,VLCO2,PLCO2,QINJ,QPROD,TPROD,PWFPROD,PFRAC,LX,LY,LWELL,LFRAC,SRVPORO,SRVPERM,SRVSPAC,T1,TINJ,Gi
3494.5,127.7,179.1,8.5,5.35,0.95,8.91E-05,0.000683,1.62,232.1,494,768.1,454,150,4549.29,8786.2,1689.31,4928.9,5709.2,637.06,4052.4,332.3,1.19,0.0062,0.78,17.58810222,11618.36667,2067916.545
3806.9,169.1,227.8,7,6.01,0.64,3.31E-05,0.000905,1.66,55.9,424.5,301.6,586.2,150,3637.83,13019.4,1544.82,5338.7,3675.2,1000.98,2809.8,628.1,0.83,0.0063,0.676,18.58024008,14895.83333,2277335.05
7262.5,186,149.5,7.5,7.84,0.87,2.44E-05,0.000696,2.77,146,220.5,832,654.2,150,15966.7,9680.4,2259.6,9029.3,6043.8,1503.66,3988.1,756.5,1.16,0.0076,1.186,17.62414377,12936.16667,2041044.122
7159.7,154.5,214.9,11.7,9.45,2,5.04E-05,0.000607,2.99,147.9,313.4,742.4,891,150,11570.9,17079.8,1730.19,9664.7,5054.5,889.95,3308.4,636.8,2.51,0.0064,2.164,19.0057447,19061.5,2869352.656
6442.8,194.2,160.8,13.8,6.21,1.34,3.49E-05,0.00037,2.03,198.8,274.7,745.9,889.5,150,6226.18,11421.2,107.99,9532.8,3845.3,584.35,3113.3,458.1,2,0.003,1.308,17.96522003,12739.5,2129438.576
7680,160.4,233.5,9.9,5.6,0.74,3.87E-05,0.000942,2.44,170.1,311.2,882.2,826.2,150,7887.49,8659.1,3022.91,9795.5,3901.3,1055.15,3088.9,642,0.93,0.0055,1.543,17.5344501,11586,2126749.429
3146.4,147.7,284.2,11.9,7.15,0.9,4.36E-05,0.000658,1.31,132.9,297.6,422.6,957.7,150,826.196,17535.2,518.86,3825.8,3406.9,347.49,2461.2,261.3,1.16,0.0015,0.872,24.93853907,17777.83333,2189069.916
6521.8,167.1,231.2,13.7,8.16,1.69,2.60E-05,0.000253,1.39,98.8,912.3,509,463.1,150,3035.02,11195,2313.02,8082.5,4551.8,1214.45,3033.6,932.4,2.24,0.0024,0.681,18.09287996,12401.5,2184046.147
4322.4,132.3,269.1,9.1,9.9,1.21,6.90E-05,0.00046,1.7,193.5,660.4,952.5,883.6,150,2239.52,11985.6,144.34,5385.8,3782.3,1509.19,3029.4,870,1.81,0.0018,0.813,17.75718851,13542.96667,2169010.267
6682,170.9,130,7.9,6.53,1.93,6.71E-05,0.001091,1.42,112,810.8,299.1,299.7,150,8553.94,10526.6,2164.16,9827.7,4477.1,1074.19,3604.7,574.5,2.76,0.0048,1.021,18.1809515,12219.58333,2051648.244
5666,198.5,221.5,6.8,8.86,1.17,8.64E-05,0.000358,2.29,187.8,896.7,918.2,726.5,150,5581.82,8917.4,2568.54,7905,6185.7,1468.97,4786.3,763,1.53,0.0039,1.621,17.35168613,11923.45,2085431.11
6574.2,184.2,216,5.8,7.49,0.74,9.52E-05,0.000629,2.05,128.7,883.9,319.5,482.6,150,11089.1,16701.9,1212.02,7838.1,4317.7,684.7,3008.1,361.3,0.97,0.0068,1.495,18.37437276,18088,2738397.127
6335.1,173.8,166.7,7.8,9.84,0.94,6.73E-05,0.000455,2.37,155.9,575.7,730.4,825.2,150,8838.3,17253,1468.48,9420.1,5160.8,1337.08,3585.3,719.6,1.2,0.0049,1.844,18.93305323,18696.83333,2735493.862
3066.4,194.7,188.8,7.4,5.68,0.79,9.92E-05,0.000751,2.52,53.1,810.3,171.5,344.1,150,3226.82,12481,675.58,4388,6995.2,597.57,4684.4,395.3,1.02,0.0035,1.717,18.30346277,13791.5,2352364.816
7065,191.3,263.9,11.1,8.97,1.28,3.08E-06,0.000298,0.98,139.1,952.5,572,512.6,150,4370.06,15383.8,1975.17,10207.8,5523.8,657.33,3870.3,405.4,1.55,0.0023,0.657,19.17534962,17204.5,2558605.905
4446.1,181.5,242.9,10.6,6.47,1.42,9.12E-05,0.000253,2.73,221,290.6,1164.2,928.1,150,3441.44,15633.9,137.78,5040.2,5406.3,587.69,3444.3,364.4,2.04,0.0025,2.11,18.4225479,16419.66667,2634479.068
7856.2,189.2,111.3,10,6.11,1.38,5.73E-05,0.000634,2.16,230.2,506.2,771.2,805.6,150,6275.8,17947.8,900.59,9068.4,5164.2,421.62,4138.7,231,1.96,0.0019,1.058,18.4325189,18145.66667,2591611.897
4709.1,164,112.4,10.6,8.96,1.02,6.03E-06,4.00E-04,2.7,115.7,433.1,346.1,683.9,150,2083.68,14660.3,2003.12,5704.7,2931.6,694.23,2180.1,539.8,1.43,0.0032,1.557,19.64057173,15041.8,2212940.6
4752.7,136.6,191.9,11.5,6.7,0.52,9.93E-05,0.000732,2.73,91.9,424.2,184.2,821.8,150,2058.23,7478.2,1934.11,6549.2,2893.2,1596.32,2410,883.3,0.65,0.003,1.838,19.97281307,8831.266667,1679308.562
5761,162.9,283,6.6,7.81,1.75,4.13E-06,0.001042,1.34,222.3,898.4,661.8,724.5,150,10437.8,13618.7,2195.17,6881.2,4970.8,912.35,3705.3,568.6,2.33,0.0082,0.801,18.54712152,17193.5,2580013.052
4412.4,138,176.6,13.1,6.98,1.15,2.48E-05,0.001076,2,231,457.9,887.8,953.4,150,18381.4,17613.8,1303.6,5726.3,6678.4,519.84,4799.4,378.5,1.7,0.0117,1.522,19.25528628,19845.83333,2846171.326
5248.2,151.2,217.8,13.6,5.65,0.66,2.73E-05,0.000503,2.53,75.1,662.3,206.5,251.8,150,7576.85,16205.1,1139.39,6415.9,4724.9,917.94,3288.5,666.7,0.9,0.0056,1.661,18.29362432,17181,2632957.181
7247.4,130.2,296.6,13.9,8.4,0.61,1.62E-05,0.000196,2.83,63,317.5,242.1,838.6,150,4534.82,13062.1,271.42,9638.7,3897.9,1118.03,2904.7,632.3,0.9,0.0023,1.146,20.06291898,14124.33333,2268941.971
6007.2,150.9,267.5,9,6.35,1.87,6.06E-05,0.000454,1.91,167.5,569.2,359.2,512.4,150,8260.37,14533,651.22,7479.6,4282.6,1675.79,3018.6,903,2.25,0.0053,0.966,18.25467275,16378.66667,2548240.182
4637.2,142.7,221.9,12.9,6.07,1.43,3.59E-05,0.000916,2.63,136.7,385,805.8,249.3,150,2189.36,8061.3,1594.86,5298.5,5304.2,1022.36,3938.7,754.5,1.81,0.0018,1.543,17.73748711,9529.683333,1618918.852
3388.4,199.6,165.6,11.9,5.94,1.81,4.94E-05,0.000362,2.56,151.4,824.6,639.1,569.6,150,3581.14,10160.7,90.3,3846,6124.6,566.97,4103.4,365.6,2.56,0.003,1.152,18.36462199,12583.41667,2067369.591
4353.2,176.6,254.8,6.6,5.27,0.77,7.17E-05,0.000381,1.07,119.2,321.3,427.5,441.8,150,1935.81,10151.5,892.89,6194.4,3590.2,1132.46,2695,710.7,0.96,0.0023,0.664,18.25887746,11198.15,1972894.595
6118.5,122,183,9.5,7.55,1.64,5.80E-05,0.000255,1.38,135.3,478.2,284.8,387,150,3297.07,11081.6,609.49,8549.7,5793.7,1274.65,4004.9,881.7,2.17,0.0014,0.898,17.44767627,12225.5,2124323.464
6801,138.9,257.1,6.6,5.44,1.57,4.85E-05,0.000724,1.5,64.2,730.2,349.7,655.2,150,11432.3,14960.6,2582.7,8717.1,4618.2,515.65,3355.5,317,2.03,0.0081,0.927,18.05300306,16706.33333,2605616.059
3686.9,184.7,213.4,9.1,9.52,1.77,4.30E-05,0.000439,1.72,134.2,854.8,773.2,486.3,150,3690.13,12920.2,169.81,4668,3303,1293.15,2316.7,702.5,2.19,0.0052,0.943,17.98469738,14685.16667,2319777.306
6944.9,196.3,289.3,8.1,8.35,1.51,6.06E-05,0.000629,2.79,100.7,485.7,583.6,761.5,150,10583.5,16291.1,550.29,9805.2,3031,783.88,2379.7,502.1,1.98,0.0074,1.651,18.29218656,18491.33333,2763022.118
3097.1,186.4,182.7,12.5,9.27,1.55,3.68E-05,0.00107,2.3,153.8,430.5,606.6,674.6,150,3390.9,9102.3,1126.74,4550.5,2865.6,822.58,2153,547.6,1.89,0.0096,1.778,17.48281675,11232.23333,2092269.758
3923.2,161.6,252.8,13.9,5.9,1.34,9.94E-05,0.000461,1.89,90.7,650,330,285,150,1812.51,18009,370.97,5622.6,3348.2,632.55,2398.1,455,1.7,0.0023,0.908,22.68439819,18268.5,2366838.579
5997.1,133.9,212.9,13.7,9.53,0.52,8.90E-05,0.00061,2.07,194.1,769.4,621,312.1,150,10463.1,15255.1,1002.67,7651.1,5045.4,774.62,3200.4,393.4,0.69,0.0063,1.314,18.51312859,17067.16667,2521060.391
3192,197.6,197.7,10.9,6.16,1.14,5.67E-05,0.000513,2.32,67.3,707.3,167.7,205.8,150,3283.48,11532,1272,4027,5984.2,421.87,4339.9,304.7,1.59,0.0048,0.973,18.4528928,13286,2211257.763
7992.3,127.5,250.7,5.4,5.05,0.97,1.75E-05,0.00082,1.51,226,483.8,1345.9,876,150,9796.52,14328.5,2935.19,10215.7,3515,808.6,2245.8,534,1.36,0.0088,1.021,21.71707805,17691.5,2375339.612
6993.5,159.5,178.3,7,7.47,0.91,4.89E-05,0.000161,1.02,117.1,499.8,267.4,870.3,150,2463.1,7832.3,1898.27,8742.2,3617.5,995.79,2579.2,546.6,1.19,0.0018,0.707,19.11329744,9204.133333,1757176.195
4350.3,196.3,106.7,9.8,5.41,1.62,7.94E-05,0.000336,2.14,196.3,252.6,424.7,297,150,2400.64,16884.5,760.37,4995.8,3714.5,619.13,2984.7,450.7,1.98,0.0021,1.47,19.33152387,17506,2429009.231
4171.4,173.3,274.6,10.4,9.3,1.51,1.94E-05,0.000873,1.7,183.5,439.6,440.1,223.4,150,5548.63,11150.7,1667.04,5191.9,7160.9,998.04,4808,792.7,1.91,0.0052,0.897,17.73088129,14506,2330650.369
3088.8,145,136.4,13.7,9.13,0.76,8.02E-05,0.00084,2.59,156,271,582.6,372.3,150,4578.31,13226.6,1100.9,3419.8,4226.5,1155.01,2837.6,959.4,0.92,0.0088,1.846,20.24984376,14388,2253915.534
4525.7,170.2,240.1,12.6,9.03,1.47,8.59E-05,0.000932,2.3,112.3,810.5,577.7,833.4,150,6478.86,15398,1748.47,5882.8,6458.5,684.07,4959.7,389.6,1.8,0.0049,1.589,18.21569552,17568.83333,2619008.769
6947.2,193.6,235.4,10.1,9.68,1.63,2.55E-06,0.000965,2.59,95.1,277.8,267.4,601.4,150,6573.98,15724.3,2493.04,9805.8,4779.7,697.26,3058.6,375.1,2.14,0.0049,1.623,19.89552209,17154.16667,2615821.119
7609,156.8,228.5,5.3,9.31,0.51,3.20E-05,0.00066,1.05,210.1,970.3,860.6,748.9,150,11815.4,9382.2,3730.9,10798.1,6758,1166.19,4538.3,687.2,0.62,0.0068,0.653,18.49037758,13224.76667,2395428.375
5751.4,126.9,288.4,9.4,5.93,1.99,4.67E-05,0.000329,1.26,81.7,213,449.5,956.5,150,4963.05,14211.5,466.79,8169,3884.6,971.32,2864.9,496,2.72,0.0033,0.762,18.65512999,15774.33333,2350821.512
5773.6,133,162.9,7.6,5.52,0.85,2.71E-05,0.000459,1.8,187.4,658.6,494.2,453.1,150,4491.39,14411.8,696.59,8600.4,3442.5,842.04,2217.1,423.1,1.12,0.0036,1.351,18.59056072,15194,2282622.279
7350.3,143.9,189.5,6.2,5.68,0.78,3.68E-05,0.000575,1.45,143.7,843.1,817.1,246.1,150,3288.56,11512.5,3650.52,9225.1,4159.8,670.32,2641.6,475.6,0.97,0.0032,0.657,18.80038553,12810.23333,2014739.653
5244.7,120.2,179.5,8.4,7.7,1.6,5.02E-06,0.000487,1.63,193.1,337.2,839.6,258.6,150,1995.55,16897.5,1742.05,6376.3,6399.5,375.34,4034.7,262.5,2.4,0.0013,1.196,20.23793184,17709.66667,2441677.091
3564,182.9,135.7,7.6,8.55,1.83,7.34E-05,0.000645,1.03,191.7,692.7,446.2,384.8,150,2180.43,13393.9,820.47,4788.5,3920.6,915.76,3233,579.2,2.27,0.0026,0.439,18.1330593,14368.66667,2322255.047
4835.4,199.4,275.2,9.1,9.98,1.19,6.49E-05,0.000548,2.76,140,778.6,524.1,637.7,150,4438.26,10320.8,1360.12,6406.8,5534.5,1280.5,3639.6,797.3,1.67,0.0039,1.929,20.188132,13402.5,2095344.887
4095.4,182,174.9,6.2,8.59,1.38,2.74E-05,0.000243,1.59,178.4,362.6,420,344.8,150,723.734,13488.1,607.96,4571.9,5203.9,1165.92,3801.1,780.8,1.9,6.00E-04,0.838,20.40675723,14211.7,2185865.628
3906.3,133.4,214.5,8,7.18,0.79,1.57E-05,0.000807,1.01,177.2,551.4,672.2,990,150,4823.52,17861.1,1792.33,4971.9,4116.1,1265.66,2638.8,796.2,1.07,0.0089,0.762,19.4786486,18689.33333,2600594.123
6602.7,166.7,220.9,8.1,6.44,1.93,1.78E-05,0.000291,2.6,175.1,283.4,725.7,704.4,150,1695.99,12809.6,2032.56,8391.6,2803.8,1596.3,2312.8,914.8,2.89,0.0016,1.121,19.33621203,13081.36667,2215011.541
3501.4,178.8,127.2,13.9,7.7,0.94,8.35E-05,0.000835,1.84,56.8,776.3,254.6,962.9,150,9625.04,10303.9,969.79,3980.8,7419.8,1025.32,4820.4,748.1,1.18,0.0085,1.361,17.48518532,13724.58333,2185403.714
3833.6,194.2,128.7,10,7.67,0.93,9.68E-05,0.000994,2.99,65,212.7,183.5,223.1,150,1257.93,16075,1931,5686.1,4910.6,1223.13,3208.7,746.9,1.2,0.0022,2.279,22.6105468,16985.83333,2392023.283
7195.9,130,144.4,7.4,8.2,1.63,5.86E-05,0.000753,1.78,55.8,334.3,234.7,397,150,11832.9,14891.7,1420.88,8109.1,4100.9,476.17,3092.4,246.5,2.03,0.0059,0.964,18.40243393,15710.33333,2446053.967
3495,129.8,285,10,6.18,1.04,8.44E-06,0.000428,1.34,205.3,844.4,1172,292.8,150,1608.12,11588,1076.08,4153.8,4144,872.16,2812.8,669.3,1.54,0.0026,0.833,22.88871971,13182,2001286.105
5074.7,173,226.1,7.4,5.79,0.67,2.38E-05,0.000469,1.13,138.7,999.2,588.3,284.6,150,2365.1,13432.6,1507.63,7237.8,4557.5,1300.35,3476.7,961.9,1,0.002,0.731,18.47475886,14400.66667,2403393.457
3342.5,178.9,223.5,12.9,7.35,1.48,1.88E-05,0.000458,1.8,155,669.1,848.5,887.2,150,2047.49,8689.7,356.48,4710.8,3182.6,1644.2,2219.3,913.4,2.11,0.0037,0.852,17.75261835,10260.88333,1793707.921
3596.8,163.3,169.4,10.5,5.66,1.53,9.42E-05,5.00E-04,1.92,93.1,722.9,307.4,734.7,150,1183.14,14474,1470.67,4298,2462.1,1342.91,2024.4,853.1,1.86,0.003,1.299,23.77667596,15021,2174323.594
7777.2,198,118.4,6.8,8.9,1.74,2.22E-05,0.00043,1.01,79.7,367.8,202.4,546.8,150,2350.78,15151.5,595.32,8292.5,4295.4,607.34,2902.5,320.8,2.52,0.001,0.508,19.62792951,16194.66667,2407220.118
7392.7,166.5,193.1,11.9,8.76,1.77,7.12E-05,0.000539,1.92,165.5,362.9,906.8,469.1,150,4396.98,17548.1,56.6,8159.2,5743.9,1455.75,4081.6,806.2,2.56,0.0014,0.923,18.07036345,18343.5,2849113.51
5999.9,128.5,128.9,10.2,9.59,0.89,8.75E-06,0.000358,2.81,185.2,395.8,1068.2,393.1,150,4519.78,11492.1,664.44,7660.9,3694.2,259.86,2821.2,207.2,1.2,0.0026,2.068,19.00132794,12632.66667,2067339.748
7194.8,164.1,207.5,5.8,5.65,1.99,5.93E-05,0.000289,2.67,239.7,553.1,1125.4,759.7,150,2328.89,17057.4,845.93,10211.2,6051.2,1002.59,3924.5,646.7,2.5,9.00E-04,1.736,21.18400546,17974.83333,2529071.522
7354.6,127.9,200.2,8.7,9.93,0.94,5.52E-05,0.001088,2.39,228.9,267.8,654.2,899.1,150,19169.3,13829.5,598.24,9306.8,4534.7,1585.71,2923.8,919.7,1.28,0.0096,1.081,19.18072264,17661.66667,2574249.096
3303.4,136.1,283.9,9.2,9.02,0.85,4.92E-05,0.000456,2.87,158.1,916.8,375.4,477.3,150,2720.85,9876.7,425.89,4888.4,4761.6,562.15,2983.2,365.9,1.24,0.0036,1.515,18.15717742,11994.56667,1999824.319
6405.7,130.7,197,11.1,5.55,0.85,2.91E-05,0.000543,2.91,238,832.1,490,648.6,150,4215.64,8371.5,1624.2,8911.9,5375.4,1119.2,4072.3,717.4,1.15,0.0021,2.103,19.27344277,10160.85,1901764.269
3078.7,193.8,139.7,5.5,8.97,1.1,3.80E-05,0.000695,2.03,233.6,410.2,1293.9,932.4,150,3885.71,16537.1,1449.46,3561.3,6251.5,1826.99,4686.7,992.5,1.64,0.0063,0.942,18.58303566,18066.83333,2800993.299
5837.7,180.3,185.5,13.3,7.1,1.69,5.28E-05,0.000144,1.45,176.1,499.2,462.2,594.8,150,2967.21,12601.9,1428.82,7099.7,6742.8,1077.13,4778.7,660.6,2.28,0.0014,1.073,18.34851136,13607,2206953.012
6685.9,179.3,201.1,7.6,9.71,1.35,9.53E-05,0.001,1.77,180.6,918.2,1077.4,399.1,150,4555.64,17731.3,674.34,7694,5413.9,1405.97,3386.7,929.8,1.67,0.0023,1.249,18.6577754,18642.33333,2756873.464
5339.8,171.6,281,12.6,6.93,1.24,5.49E-06,0.000961,1.73,188.2,633.8,394.7,450.1,150,7575.12,7789.3,1968.13,7219,5425.8,1389.41,3978.5,790.1,1.63,0.006,0.697,17.4543211,12096.61667,2099229.757
3377.7,197.2,115.9,10.2,6.9,0.95,6.45E-05,0.000727,2.02,241.5,218.5,1144.3,759.2,150,7391.64,10210.3,71.92,4578.3,6257.7,944.2,4162.6,645.8,1.42,0.0059,1.528,18.27060268,13857.41667,2134983.747
3751.3,152.1,256.3,8.6,9.33,1.4,9.24E-05,0.000244,1.89,177.7,676.7,734.1,538.6,150,1190.16,14693.5,1803.11,4562.5,4831.5,778.21,3118.9,458.5,1.97,0.0021,1.353,20.64409868,15229,2243474.446
6608.1,174.3,128.4,12.2,6.25,0.94,4.70E-06,0.000843,2.84,209.7,211,1139.5,731.8,150,30756,9383.7,572.84,7798.7,7012.9,713.59,4758.6,522.4,1.3,0.0097,1.262,17.76156713,13338.86667,2278798.384
7881.1,156.3,203.3,5.9,9.36,1.91,3.57E-05,0.000228,2.92,120.9,587,446.5,873.5,150,2801.59,17907.7,3832.72,11091.1,5882.5,1194.54,4392.8,602.3,2.37,0.0016,2.202,18.54447166,18532.96667,2658972.356
7156.1,165.7,197.8,8.9,8.47,1.49,2.82E-05,0.000779,1.71,51.7,881.2,191.7,211.3,150,8672.99,9118.7,2140.6,8313.3,4612.2,1592.61,3739.4,843.2,1.87,0.0046,1.088,17.41171921,11628.5,2055347.684
7805,144.1,190.2,5.2,6.82,1.73,4.58E-05,0.00038,2.44,204.3,673,1166.8,781.9,150,3091.59,8773.5,646.67,8738.3,3691.5,607.38,2496.2,352.6,2.54,0.0017,1.333,17.94868867,10144.25,1817906.531
3154.4,140,224,7,6.79,0.86,4.19E-05,0.000459,1.97,243.3,245,1246.4,915.3,150,1147.43,17609.2,541.9,3963.1,5108.7,591.96,3722.4,382.9,1.28,0.0013,1.535,24.36503393,18085.33333,2344977.92
7568.6,198.5,167.1,8,8.36,0.77,3.28E-05,0.000898,2.66,153.6,230.2,681,248.5,150,16033.1,18087.8,1832.57,8670.7,5732.6,1784.07,4181.3,984.8,1.11,0.0067,1.291,18.48370882,19889.66667,2980997.781
5264.9,128.4,232,8.5,5.24,1.53,2.84E-05,0.000294,1.99,166.6,554,384.3,710,150,3928.22,8354.3,2446.33,7215.5,6722.8,976.23,4648.9,589.1,2.1,0.0029,1.338,17.36167504,10126.9,1998004.773
5877.7,123.3,268.4,7.6,8.27,1.22,6.33E-05,0.001041,1.1,78.7,352,367.1,442.7,150,8427.73,7336.7,1033.99,7842.5,3845.4,1609.51,2681.2,929.2,1.64,0.0066,0.543,17.86863891,11572.63333,2083340.304
4531.7,167.2,252.3,10.4,6.29,0.73,7.49E-05,0.000474,2.78,115,663.2,426.5,791.5,150,3129.67,14339.2,1791,6418.5,2744,445.66,2150.8,265.3,0.93,0.0056,1.595,18.85699202,15159.66667,2346005.851
5886.8,173.8,108.6,6.3,7.82,1.53,7.83E-05,0.000952,2.95,106.3,692.2,517.8,905.6,150,14161.8,16769.8,1120.16,6939.6,5992.9,462.95,4864.2,292.2,1.95,0.0052,2.186,18.13946722,18193.83333,2689666.973
4231.9,174.3,272,6.2,7.52,1.07,9.80E-05,0.000734,1.09,136.4,884.9,582.1,936.6,150,5546.52,10936.3,718.18,4625.9,4046.9,613.48,2877.9,403.6,1.33,0.006,0.591,17.85650558,13741.03333,2232184.735
7334.4,195.8,295.6,10.9,8.75,1.9,5.92E-05,0.000482,1.11,104.4,314,412.7,611.6,150,8880.59,15078.1,1420.17,8822.9,4574.6,605.3,3699.8,322,2.54,0.0043,0.651,18.51973651,17002.16667,2648340.933
5029.7,157,228.9,5.7,7.36,1.65,3.66E-05,0.000301,1.28,137.8,677.2,384,786.5,150,2777.75,9575.8,2359.87,5750.3,6306,878.28,4760.6,598.8,2.08,0.0022,0.85,17.72562346,10831.26667,1952876.259
5046.2,155.5,230.8,7.9,9.84,0.78,7.16E-05,0.000986,2.36,221.6,285.2,1173.3,834.5,150,11541.6,10764.3,308.86,6947.6,5713.9,1455.91,4204.7,985.5,0.96,0.006,1.201,17.79474916,15253.75,2311719.246
6161.8,183.4,160.5,12.7,8.77,1.61,7.16E-05,0.000219,2.59,92.5,730.5,416.8,293.8,150,4302.45,15449.4,320.61,6795.5,6394.9,803.23,4159.6,430.1,2.1,0.0017,1.633,18.3736374,16492.66667,2531052.125
5211.7,197.2,294.5,7.5,9.91,1.06,5.35E-06,0.001003,1.07,115.3,785.4,290.5,921.5,150,8935.34,15909.6,632.16,6310.2,3780,520.14,2960.5,308.4,1.47,0.0072,0.614,19.21932697,18628.33333,2629979.989
4576.3,190.7,225.6,6,9.08,1.22,2.44E-05,0.000525,2.28,66.8,732.4,330.2,320.8,150,2908.95,9061.1,1663.02,6852.8,4116.3,1337.82,2734.7,895.2,1.69,0.004,1.741,18.25220713,11129.4,1952659.749
3941.1,124.7,171.2,5.2,6.54,0.78,4.96E-05,0.000616,2.38,129.9,313.7,628.9,360.4,150,4581.05,8558.9,1217.41,5158.5,4902.1,557.81,3445.9,432.5,1.06,0.0046,1.512,17.26070934,10460.93333,1867985.118
6400.9,191.2,195.2,11.8,9.25,1.96,4.49E-05,0.001014,1.21,222.1,315.4,754.7,582,150,8908.5,12679.4,1745.74,7639.1,7266,1654.87,4855.9,920.4,2.67,0.004,0.494,17.8232203,15601.16667,2484691.913
6396.8,153.1,187.7,13.6,5.29,1.11,5.87E-05,0.000569,1.62,205.6,286.5,1184,320.4,150,7986.2,10727.2,2023.7,7718,5421.6,995.83,3438.3,593.5,1.55,0.0051,0.982,18.24007967,13851,2122173.97
3893.1,199.4,257.4,5.5,8.98,0.81,2.08E-05,0.000705,1.33,95.6,427.1,535.2,587.3,150,5158.54,11170.7,1413.71,5555.7,5078.5,1292.78,3936.4,705.9,1.01,0.0063,0.689,18.26514803,14297.16667,2198734.176
6758.1,185.2,116.5,11.2,8.45,1.11,4.65E-05,0.000141,1.37,148,566.9,331,423.1,150,1361.95,11550.2,679.46,8258,6501.5,1484.82,4229.4,977.3,1.49,5.00E-04,0.568,19.19981001,12193.83333,2096630.432
5082.3,132.1,283.9,7.6,7.57,1.21,7.23E-05,0.000424,1.99,241,856.4,735.4,757.7,150,3430.45,16435.6,1346.75,5880.5,5318.5,984.86,3388.1,577.6,1.6,0.0028,1.514,18.7433188,17253.5,2636007.766
6674.3,192.9,269.7,5.9,6.73,1.74,8.60E-05,0.000154,1.64,235.3,622.1,670.8,469.7,150,1296.48,9338.7,2083.95,9462.8,5615.4,783.87,4049.2,431.5,2.15,7.00E-04,1.001,20.38470755,10258.56667,1809339.653
5870.2,153.8,124.1,13.9,7.29,1.28,1.68E-05,0.000542,1.41,128.9,599.9,580.4,696.3,150,3836.18,14332,2629.85,8556.5,4224.5,748.87,2760.2,411.7,1.55,0.0038,1.077,18.40193966,15505.5,2272960.169
4042.1,146,171,5.1,6.57,1.66,1.45E-05,0.000813,2.3,94.5,595.7,250.1,688.3,150,2486.16,17587.1,1290.2,5159.9,4088.6,1308.58,2724.6,806.7,2.42,0.0033,1.388,19.53789701,18090.16667,2525058.721
4176.4,157.5,280.8,8.5,9.38,1.56,4.16E-05,0.000691,1.24,214.5,912.8,1212.8,413.1,150,5859.96,12015.5,1743.16,5703.9,5341.8,1556.04,4270.1,973.9,2.33,0.0062,0.929,17.49601319,14918.66667,2446044.227
6501.1,134.3,222.9,13.6,6.56,1.87,6.18E-05,0.00012,2.65,184.3,522,721.8,946.6,150,2476.43,13558.1,81.26,9255.8,5377.1,957.34,3449.1,588.3,2.46,0.0011,1.961,19.36216664,14613.66667,2269139.152
5279.8,155.8,194.6,11,5.6,1.29,6.76E-06,0.001087,2.33,246.3,648.9,1450.8,772.6,150,6074.23,10146.4,783.27,6034,5889.4,445.21,4489.6,296.9,1.56,0.0029,1.079,17.47819833,12522.38333,2158970.278
7460,185.5,286.8,13.5,9.71,1.35,7.47E-05,0.000721,2.45,159.9,793,483.8,913.5,150,14101.7,13724.3,1388.97,7519.7,4759.2,510.22,3227.1,279.5,1.68,0.0075,1.278,18.57005319,17110.33333,2553955.037
7678,190.2,158,10.3,6.76,0.9,5.55E-05,0.00077,2.95,85.1,493.3,371.8,401.2,150,14593,14777.5,618.9,10403.5,3405,1215.6,2243.7,811.1,1.11,0.0089,1.292,18.38270127,16215.83333,2622391.766
6409.2,132.3,181.7,5.5,8.44,1.79,5.71E-05,0.000112,2.62,135.3,901,588.6,285.2,150,1767.81,7334.8,3172.13,8354.5,4948.9,864.84,4109.2,457.9,2.29,0.0012,1.938,19.23947111,8861.1,1695653.134
3759.5,120.5,241.5,12.2,5.11,1.81,6.99E-05,0.000859,1.75,161.1,286.8,422.6,228.7,150,5474.4,16150,914.31,4262.3,4151.6,1571.65,2732.1,915.9,2.53,0.0073,1.35,18.56625639,17477.33333,2691419.358
5201.3,188.3,195.8,12.1,7.47,1.04,6.49E-05,0.000517,1.28,192.9,538.3,590.7,739.1,150,4796.06,15044.4,1130.89,6214.8,3133.5,876.94,2211.8,650.3,1.38,0.0054,0.749,18.76458914,16129,2431802.547
5191.3,121.4,291.3,10.1,7.58,0.62,3.47E-05,0.000277,2.94,152.2,262.2,852.8,574.5,150,1606.8,15350.1,1766.51,7709.5,4886.4,648.7,3802.1,425.4,0.88,0.0012,1.922,24.41155451,16203.41667,2272426.185
5097.6,173.3,197.5,11.5,7.43,0.67,1.43E-05,0.000511,1.18,128.9,213.4,458.4,747.1,150,2798.68,10877.6,1547.91,6655.6,4991.1,887.59,3619,525.9,1.01,0.0022,0.907,19.02608806,12416.91667,1936306.629
5900.3,162.3,119.5,5.4,5.32,1.99,8.23E-05,0.00022,0.95,236.9,533.8,950.1,414.8,150,2979.92,18089.1,1559.32,8180.2,3756.1,1334.15,2498.7,732.2,2.57,0.0025,0.382,31.41927487,18582,2460442.749
6049.7,196.6,219.7,6.4,7.74,0.83,7.02E-05,0.000564,2.66,125.2,343.4,644,919.2,150,4315.8,11210.9,3004.17,8697.1,5614.7,532.83,4492.9,319,1.2,0.0032,1.794,18.06619799,12706.16667,2115755.926
7932.6,172.4,116.4,9.3,7.41,1.7,6.94E-05,0.000892,1.71,122.9,858.6,351.6,225.8,150,16243,7813.7,2866.79,8851.7,7679.9,1311.36,4862.7,844.1,2.32,0.0062,0.757,17.65415498,11786.5,2070685.748
